split,instance_type,n,seed,tau,tau_source,calibration_stage,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,metadata_json
calibration,euclidean,5,4,20.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 0, 1, 3, 2]",1301.4918431574733,1301.4918431574733,0.0,True,True,0.00860860000102548,264.24609375,264.24609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 474.7731184777004, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 20.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,1.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.00795779999680235,264.24609375,264.24609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 1.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,2.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008010400000785012,264.24609375,264.26171875,0.015625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 2.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,3.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008850900001561968,264.26171875,264.28515625,0.0234375,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 3.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,4.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008132700000714976,264.28515625,264.28515625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 4.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,5.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.007978199999342905,264.28515625,264.28515625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 5.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,6.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.007903800000349293,264.28515625,264.28515625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 6.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,7.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008090300001640571,264.28515625,264.3046875,0.01953125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 7.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,8.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008293099999718834,264.3046875,264.328125,0.0234375,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 8.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,9.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.00784869999915827,264.328125,264.328125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 9.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,10.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008706999997230014,264.328125,264.328125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 10.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,11.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.007975499996973667,264.328125,264.328125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 11.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,12.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008031099998333957,264.328125,264.37890625,0.05078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 12.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,13.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008735300001717405,264.37890625,264.41015625,0.03125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 13.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,14.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.007932599997729994,264.41015625,264.41015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 14.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,15.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.00803739999901154,264.41015625,264.4140625,0.00390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 15.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,16.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008157099997333717,264.4140625,264.4140625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,17.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.008091399999102578,264.4140625,264.42578125,0.01171875,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 17.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,18.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.00899780000327155,264.42578125,264.46484375,0.0390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 18.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,19.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.0084973999983049,264.46484375,264.46484375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 19.0, ""valid_route"": true}"
calibration,random_symmetric,5,4,20.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",221.91469660434277,221.91469660434277,0.0,True,True,0.00838590000057593,264.46484375,264.46484375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 93.98370987847278, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 20.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,1.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.007937700000184122,264.46484375,264.46484375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 1.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,2.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.009341000000858912,264.46484375,264.46875,0.00390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 2.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,3.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.00904179999997723,264.46875,264.5078125,0.0390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 3.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,4.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008401399998547276,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 4.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,5.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008326099999976577,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 5.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,6.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008218300001317402,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 6.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,7.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.00785610000093584,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 7.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,8.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008456400002614828,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 8.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,9.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.007680800001253374,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 9.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,10.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.007727500000328291,264.5078125,264.5078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 10.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,11.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008196400001907023,264.5078125,264.51171875,0.00390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 11.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,12.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.007876499999838416,264.51171875,264.515625,0.00390625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 12.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,13.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008010500001546461,264.515625,264.55078125,0.03515625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 13.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,14.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.007728600001428276,264.55078125,264.55078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 14.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,15.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008321299999806797,264.55078125,264.55078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 15.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,16.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.0087850999989314,264.55078125,264.55078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,17.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008185599999706028,264.55078125,264.55078125,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 17.0, ""valid_route"": true}"
calibration,random_asymmetric,5,4,18.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[4, 3, 0, 1, 2]",220.13986178236968,220.13986178236968,0.0,True,True,0.008389499998884276,264.55078125,264.55859375,0.0078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 4, ""symmetric"": false}, ""max_layers"": 3, ""n_layers"": null, ""n_layers_effective"": 3, ""normalization_factor"": 98.43114699318102, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 18.0, ""valid_route"": true}"
