experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,exact_optimum_available,metadata_json
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0220182999996723,267.7578125,267.84375,0.0859375,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0266981000004307,267.84375,267.84375,0.0,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0217400000001362,267.84375,267.86328125,0.01953125,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0216519000000516,267.86328125,268.125,0.26171875,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0218027000000802,268.125,268.13671875,0.01171875,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed1,random_symmetric,7,1,tn_exact,ok,"[6, 3, 5, 1, 2, 0, 4]",238.71254465605827,238.71254465605827,0.0,True,True,0.0217728999996325,268.13671875,268.2109375,0.07421875,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 80.48032078605031, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0218245999999453,268.21875,268.2421875,0.0234375,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0234731000000465,268.2421875,268.328125,0.0859375,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0225673999998434,268.328125,268.4140625,0.0859375,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0216479999999137,268.4140625,268.4140625,0.0,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.021962700000131,268.4140625,268.43359375,0.01953125,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0215174999998453,268.43359375,268.43359375,0.0,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0220691999998052,268.43359375,268.45703125,0.0234375,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0224279999997634,268.45703125,268.51171875,0.0546875,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0214461000000483,268.51171875,268.53125,0.01953125,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0226104999997005,268.53515625,268.6328125,0.09765625,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed1,random_asymmetric,7,1,tn_exact,ok,"[6, 1, 2, 0, 5, 4, 3]",152.45913925614238,152.45913925614238,0.0,True,True,0.0218651999998655,268.6328125,268.71484375,0.08203125,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0221004999998513,268.71484375,268.73046875,0.015625,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0225193999999646,268.73046875,268.80859375,0.078125,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0216992999999092,268.80859375,268.81640625,0.0078125,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0215985999998338,268.81640625,268.83203125,0.015625,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0226862999998047,268.83203125,268.90625,0.07421875,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0220664999997097,268.90625,268.921875,0.015625,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0221987000004446,268.921875,269.02734375,0.10546875,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0212397999998756,269.02734375,269.11328125,0.0859375,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0205128000002332,269.11328125,269.11328125,0.0,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0217400000001362,269.11328125,269.1328125,0.01953125,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed2,euclidean,7,2,tn_exact,ok,"[6, 2, 1, 5, 3, 0, 4]",2265.6881653206246,2265.688165320624,2.0071047633428915e-16,True,True,0.0220113999998829,269.1328125,269.14453125,0.01171875,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926], [562.265662780428, 150.06226330533613], [432.6307908047872, 669.2972985745203]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0658879999996315,269.15625,269.1796875,0.0234375,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0209039000001212,269.1796875,269.1796875,0.0,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0220890000000508,269.1796875,269.18359375,0.00390625,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0214427000000796,269.18359375,269.1875,0.00390625,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0212173999998412,269.1875,269.1875,0.0,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.021077299999888,269.1875,269.1875,0.0,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0230690999997023,269.1875,269.1875,0.0,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0214004000004024,269.19140625,269.19140625,0.0,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0216838000001189,269.19140625,269.20703125,0.015625,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.0214787999998407,269.20703125,269.20703125,0.0,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed2,random_symmetric,7,2,tn_exact,ok,"[6, 5, 2, 4, 1, 0, 3]",227.1848319161639,227.1848319161639,0.0,True,True,0.021286599999712,269.20703125,269.2109375,0.00390625,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 90.52899522465833, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0221333999998023,269.2109375,269.21484375,0.00390625,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
